広告ID,広告名,広告セット名,キャンペーン名,訴求名,登録経路,インプレッション,クリック,消費額,TikTok CV,スプレッドシートCV数,フロント販売本数,CPM,CTR(%),CVR(%),CPA,フロントCPO
"1851553174287746","台本３-tiktok_EftG60b2.mp4-Music_Refresh-0-1_1762923674","LP2-CR00161","251215/清水絢吾/ドキッとすることをいうやつ/LP2-CR00160 161","Unknown","",18549,62,51598.00,1,0,0,2781.71,0.3342,0.0000,0,0
"1849871142032577","【11月特典】二極化 副業会社員","広告セット 20251108104919","251121 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00661","AI","",58609,177,51055.00,10,0,0,871.11,0.3020,0.0000,0,0
"1849871300723762","説明しようAI_冒頭1_林社長 (1)_LUJudNcb.mp4","広告セット ","1個の251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032をコピー","AI","",60336,149,51023.00,3,0,0,845.65,0.2470,0.0000,0,0
"1850035197849777","TT_25(冒頭②_権威製2_オファーあり_社会証明あり_CTA別あり) (online-video-cutter.com)_hiFE3RQs.mp4","1.25","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",20968,137,49759.00,16,0,0,2373.09,0.6534,0.0000,0,0
"1851225297140162","【TikTok】ホリエモン⑤AI学ぶな_sfjSUL65.mp4","ホリエモン","251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161","AI","",53393,1861,49248.00,21,0,0,922.37,3.4855,0.0000,0,0
"1849903541926930","箕輪 さん切り抜きTiktTok①【AI訴求】これ間違いです_Vh2Wdn74.mp4","251126 ノンタゲ","251126/AI/箕輪さん切り抜き/LP1-CR00646～CR00651","AI","",28822,116,48550.00,0,0,0,1684.48,0.4025,0.0000,0,0
"1851140923619394","一過性のノウハウ_テストなし_AI (2)_IH1Sv7cl.mp4","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",62524,246,47519.00,10,0,0,760.01,0.3934,0.0000,0,0
"1851648698023137","TT_質問 問題ないです_リール投稿なし_DcdHqPQn.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP1-CR00594","SNS","",70254,329,47509.00,26,0,0,676.25,0.4683,0.0000,0,0
"1850045074309122","Meta※CTA変更奇行ver【クリーン化】1年後悔_1_EstNBTAF.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(二極化 1年後悔)  LP2-CR00138","AI","",23904,104,47025.00,9,0,0,1967.24,0.4351,0.0000,0,0
"1851549129740433","TT冒頭②_【冒頭】ダイジェスト動画_ブラッシュアップ_YNLgeOwE.mp4","1個の143をコピー","251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143","Unknown","",30027,113,46795.00,3,0,0,1558.43,0.3763,0.0000,0,0
"1850037802850338","【TikTok】ヒカルさん→AI学ぶな_Suwg0cKB.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(著名人)  LP1-CR00673","AI","",43488,147,46164.00,4,0,0,1061.53,0.3380,0.0000,0,0
"1851739256150433","問題ないです_ライブ配信_林先生バージョン3_02_TT.mp4","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",96622,373,45632.00,11,0,0,472.27,0.3860,0.0000,0,0
"1851226789925970","TikTok⑤おい会社員（クリーン）_dIteixRc.mp4","コピー5","251212/清水絢吾/おい会社員(クリーン)/LP2-CR00145-151","Unknown","",24532,221,44670.00,5,0,0,1820.89,0.9009,0.0000,0,0
"1851365739129858","TT_AI_冒頭1_二極化_強化.mp4","251213　ノンタゲ","251213/AI/二極化_強化/LP1-CR00702～CR000707","AI","",14573,82,44536.00,12,0,0,3056.06,0.5627,0.0000,0,0
"1849871090687042","AI時代に3兆円企業を本気で目指す_nixdZ0QH.mp4","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",78078,461,44136.00,7,0,0,565.28,0.5904,0.0000,0,0
"1849903445002450","みんなで問題ないですCR (1).mp4","広告セット 20250902064213","251115/セン/SNSまとめ(ガチャ)/LP2-CR00036","SNS","",56292,175,43504.00,12,0,0,772.83,0.3109,0.0000,0,0
"1849871142031569","AIの法則_テストなし_AI_IxKarlVL.mp4","広告セット 20251108104919","251121 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00661","AI","",56384,171,42690.00,6,0,0,757.13,0.3033,0.0000,0,0
"1850922662434962","【TikTok2】ホリエモンさん→林社長→箕輪さん→AI学ぶな_4xGY6EcO.mp4","①③②","251208 AI スマ AIまとめ(著名人 冒頭連続)  LP2-CR000140","AI","",35369,140,42623.00,3,0,0,1205.09,0.3958,0.0000,0,0
"1849925131931953","【TiktTok】箕輪 さん冒頭→3兆円企業.mp4","251128　ノンタゲ","251128/AI/箕輪さん→3兆円企業/LP1-CR00671","AI","",21948,99,42033.00,15,0,0,1915.12,0.4511,0.0000,0,0
"1852044919574578","[納品]二極化_教室ver_フリーランス独立（冒頭カットなし）_TT.mp4","251221　ノンタゲ","251221/AI/二極化_教室Ver/LP1-CR00721～CR00726","AI","",35959,146,41038.00,10,0,0,1141.24,0.4060,0.0000,0,0
"1849903550031985","AddNeSS_ちがーう！！_冒頭②×Aパターン_x4TwSAoq.mp4","広告セット 20250902064213","251024/セン/SNSまとめ(勝)/LP2-CR00033","SNS","",36120,154,40960.00,13,0,0,1134.00,0.4264,0.0000,0,0
"1849873007474754","Meta【クリーン化】1年後悔_FHamQve1.mp4","広告セット ","251112 AI スマ 1年後悔  LP2-CR00064-66","AI","",52463,252,40628.00,7,0,0,774.41,0.4803,0.0000,0,0
"1849871090653409","TT冒頭1ver_1_RWQBy0mp.mp4","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",39734,171,40547.00,8,0,0,1020.46,0.4304,0.0000,0,0
"1852044918400065","[納品]二極化_教室ver_フリーランス独立（冒頭カットなし）_TT.mp4","251221　ノンタゲ","251221/AI/二極化_教室Ver/LP1-CR00721～CR00726","AI","",27678,123,39606.00,11,0,0,1430.96,0.4444,0.0000,0,0
"1850740302147698","ホリエモン冒頭③","251206 複製","251107 AI スマ AIまとめ(ホリエモン関連)  LP2-CR00047","AI","",86930,275,39544.00,12,0,0,454.89,0.3163,0.0000,0,0
"1851392250466401","【TikTok】林社長①→AI学ぶな_hc2yjw9Y.mp4","162","251213/清水絢吾/林社長_AI学ぶな/LP2-CR00162-163","AI","",40936,2197,39415.00,14,0,0,962.84,5.3669,0.0000,0,0
"1851365742511281","Meta_セミナー_冒頭3_二極化_強化_uNqblYk9.mp4","154","251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157","Unknown","",17572,201,39234.00,1,0,0,2232.76,1.1439,0.0000,0,0
"1849871300722770","【11月特典】林社長 AI足りていない","広告セット ","1個の251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032をコピー","AI","",29899,76,38831.00,7,0,0,1298.74,0.2542,0.0000,0,0
"1851001778355282","納品_後悔書くTTアップ冒頭.mp4","251209 ノンタゲ","251209/AI/後悔描く/LP1-CR00694～CR00695","AI","",34589,376,38543.00,20,0,0,1114.31,1.0871,0.0000,0,0
"1850013135087649","【13】TT⑥権威-実績→CTA無 新BGM_C27Hhfyv.mp4","新ダイジェスト_権威_新BGM","251113/セミ/スマ/おい会社員 LPテスト用/LP1-CR00099","Unknown","",24374,143,38429.00,15,0,0,1576.64,0.5867,0.0000,0,0
"1850037802852370","【TikTok】林社長②→AI学ぶな_RVABMuWK.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(著名人)  LP1-CR00673","AI","",32248,122,37935.00,6,0,0,1176.35,0.3783,0.0000,0,0
"1849872489716834","TT⑥権威-実績_I4Po6UNq.mp4","8個の広告セットCR00045-55をコピー","251108/セミ/ダイジェスト冒頭テスト/LP2-CR00045-55","Unknown","",34611,175,37570.00,7,0,0,1085.49,0.5056,0.0000,0,0
"1849871247863905","AI時代に3兆円企業を本気で目指す_rHGWm7TZ.mp4","広告セット 20251108104919","1個の251108 AI スマ AIまとめ(箕輪＆3兆円_ピクセル1)  LP1-CR00647をコピー","AI","",37456,143,37534.00,0,0,0,1002.08,0.3818,0.0000,0,0
"1849903550033009","アルゴリズム破壊ver2 TT1_o1VeQL6M.mp4","広告セット 20250902064213","251024/セン/SNSまとめ(勝)/LP2-CR00033","SNS","",39149,176,37427.00,14,0,0,956.01,0.4496,0.0000,0,0
"1849871090651201","箕輪 さん切り抜きTiktTok⑥【AI訴求】これ間違いです_kq6heKXc.mp4","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",43499,182,37189.00,6,0,0,854.94,0.4184,0.0000,0,0
"1849903399690466","アルゴリズム破壊2026：TT：インスタ：変わります_tupQqKS6.mp4","1個の広告セット 20250902064213をコピー","251121/セン/アルゴリズム破壊(2026)/LP2-CR0004041","SNS","",25839,108,36328.00,10,0,0,1405.94,0.4180,0.0000,0,0
"1851225247178850","【TikTok】林社長③→AI学ぶな_vRC3LTcF.mp4","林社長","251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161","AI","",34208,754,35921.00,8,0,0,1050.08,2.2042,0.0000,0,0
"1851225287428401","【TikTok】ホリエモン①AI学ぶな_tp9CifIO.mp4","ホリエモン","251211/清水絢吾/著名人冒頭/コピーテスト/LP2-CR00142-161","AI","",22982,709,35510.00,12,0,0,1545.12,3.0850,0.0000,0,0
"1849903425538225","アルゴリズム破壊2026：TT：TT変わります_hqU7mT3M.mp4","広告セット 20250902064213","251121/セン/アルゴリズム破壊(2026)/LP2-CR0004041","SNS","",26315,104,35444.00,3,0,0,1346.91,0.3952,0.0000,0,0
"1851226807708769","TikTok①おい会社員（クリーン）_fwt9YWiB.mp4","コピー1","251212/清水絢吾/おい会社員(クリーン)/LP2-CR00145-151","Unknown","",12746,135,35185.00,12,0,0,2760.47,1.0592,0.0000,0,0
"1850948293923953","【TikTok】冒頭④→セミナー_GVnPov9d.mp4","権威4","251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141","Unknown","",27917,237,34942.00,11,0,0,1251.64,0.8489,0.0000,0,0
"1852719507198210","セミナー開催決定 ver2_冒頭12_TT_SMFkbNua.mp4","180","【複製_1228】251221/清水絢吾/開催決定ver2/LP2-CR00171-180","Unknown","",32645,240,34601.00,0,0,0,1059.92,0.7352,0.0000,0,0
"1851140923619426","【TikTok】冒頭②_V2OPzfsy.mp4","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",22124,96,34331.00,15,0,0,1551.75,0.4339,0.0000,0,0
"1849871209051266","AIで売上3兆円を目指す_lXTaDbVS.mp4","広告セット ","11/16 AI スマ AIまとめ(ガチャ)  LP2-CR00071","AI","",52887,278,33991.00,5,0,0,642.71,0.5256,0.0000,0,0
"1849872277084210","TT_10(冒頭①_権威製2_オファーあり_社会証明あり_CTA別なし)_VLqOtzF0.mp4","副業 強化","251121 AI スマ 二極化 検証  LP2-CR00092-95","AI","",24022,121,33387.00,11,0,0,1389.85,0.5037,0.0000,0,0
"1851017580783874","TT冒頭②_【冒頭】ダイジェスト動画_ブラッシュアップ_YNLgeOwE.mp4","143","251209/清水絢吾/新ダイジェスト/UGC/LP2-CR000142-143","Unknown","",42837,292,33038.00,18,0,0,771.25,0.6817,0.0000,0,0
"1850259613341697","TT_冒頭2_配達員.mp4","251201　ノンタゲ","251201/AI/配達員/LP1-CR00675～CR000678","AI","",16795,71,32976.00,5,0,0,1963.44,0.4227,0.0000,0,0
"1849871090686098","【TikTok】冒頭②_V2OPzfsy.mp4","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",36413,128,32835.00,6,0,0,901.74,0.3515,0.0000,0,0
"1851649168292993","アルゴリズム破壊ver2 TT2_xTCYAzJV.mp4","スマプラ","251216/清水絢吾/スマプラ/SNSガチャ/LP2-CR00045","SNS","",106165,344,32789.00,11,0,0,308.85,0.3240,0.0000,0,0
"1849871090687058","AIで売上3兆円を目指す_lXTaDbVS.mp4","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",35376,260,32038.00,6,0,0,905.64,0.7350,0.0000,0,0
"1849871300721698","【11月特典】林社長 説明しよう-Music_Refresh-0-3_1762708356","広告セット ","1個の251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032をコピー","AI","",25241,64,32007.00,6,0,0,1268.06,0.2536,0.0000,0,0
"1851652714638354","＃納品_ホリエモン冒頭①_TT_2VXz8ulI.mp4","冒頭①","251216/清水絢吾/これ間違いです/ホリエモン１/LP2-CR00162 163","Unknown","",64809,507,31840.00,1,0,0,491.29,0.7823,0.0000,0,0
"1849904676741297","【TikTok2】ホリエモンさん→林社長→箕輪さん→AI学ぶな_4xGY6EcO.mp4","①③②","251126 AI スマ 著名人 冒頭連続  LP2-CR000123-131","AI","",34475,138,31774.00,7,0,0,921.65,0.4003,0.0000,0,0
"1849871209050178","TT冒頭2ver_1_QEapHUrj.mp4","広告セット ","11/16 AI スマ AIまとめ(ガチャ)  LP2-CR00071","AI","",40486,169,31091.00,2,0,0,767.94,0.4174,0.0000,0,0
"1850259613723809","TT_冒頭4_配達員.mp4","251201　ノンタゲ","251201/AI/配達員/LP1-CR00675～CR000678","AI","",24763,103,30884.00,3,0,0,1247.18,0.4159,0.0000,0,0
"1849871195605250","TikTok冒頭③セミナー開催決定_FS8tORe1.mp4","1個の広告セット 20251112012551をコピー","251112/セミ/スマ/セミまとめ(ホリエモン新規冒頭)/LP1-CR00073-85","Unknown","",18604,161,30784.00,14,0,0,1654.70,0.8654,0.0000,0,0
"1852173189847282","TT_アホが天才に勝つ方法.mp4","251222　ノンタゲ","251222/AI/アホが天才に勝つ方法/LP1-CR00734","AI","",16159,129,30738.00,5,0,0,1902.22,0.7983,0.0000,0,0
"1850807134360690","【TikTok】ヒカルさん→これ間違いです.mp4","251207 ノンタゲ","251207/AI/ヒカルさんCR/LP1-CR00686","AI","",14503,49,29994.00,4,0,0,2068.12,0.3379,0.0000,0,0
"1849871090653377","【11月特典】二極化 副業会社員","広告セット ","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",28881,98,29747.00,9,0,0,1029.99,0.3393,0.0000,0,0
"1852092240202769","TT_冒頭2_セミナー編_マジで意味ないです_vpbeDsiN.mp4","165","251221/清水絢吾/意味ないです//LP2-CR00164-166","Unknown","",19847,81,29360.00,3,0,0,1479.32,0.4081,0.0000,0,0
"1851454068245553","TT_質問 問題ないです_リール投稿なし_7SVLDj8U.mp4","251214　ノンタゲ","251214 セン スマ CR591～CR593　問題ないです_学校","SNS","",15604,129,29319.00,9,0,0,1878.94,0.8267,0.0000,0,0
"1850045074310178","TT_9(冒頭①_権威製2_オファーあり_社会証明あり_CTA別あり)_NEsQmwYV.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(二極化 1年後悔)  LP2-CR00138","AI","",18723,85,28491.00,2,0,0,1521.71,0.4540,0.0000,0,0
"1852095055780897","セミナー開催決定 ver2_冒頭1_TT_LTuB4DRW.mp4","171","251221/清水絢吾/開催決定ver2/LP2-CR00171-180","Unknown","",37114,174,28160.00,5,0,0,758.74,0.4688,0.0000,0,0
"1850037802849282","【TikTok4】箕輪さん→林社長→ホリエモンさん→AI学ぶな_WAF3O2bv.mp4","広告セット 20251108104919","251128 AI スマ AIまとめ(著名人)  LP1-CR00673","AI","",20455,78,28156.00,4,0,0,1376.48,0.3813,0.0000,0,0
"1850472050886754","TTインタビュー1年後悔[1人].mp4","251204 ノンタゲ","251204/AI/インタビュー/LP1-CR00679～CR000680","AI","",14557,87,27537.00,5,0,0,1891.67,0.5977,0.0000,0,0
"1849871142032609","【11月特典】一過性のノウハウ","広告セット 20251108104919","251121 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00661","AI","",29899,113,27114.00,10,0,0,906.85,0.3779,0.0000,0,0
"1851365727635473","Meta_セミナー_冒頭6_二極化_強化_E5cLJGxq.mp4","157","251213/清水絢吾/二極化 セミナー/冒頭1/LP2-CR00152-157","Unknown","",24264,176,26675.00,15,0,0,1099.37,0.7254,0.0000,0,0
"1849904756750481","【TikTok5】林社長→ホリエモンさん→箕輪さん→AI学ぶな_5TwMHA8S.mp4","③①②","251126 AI スマ 著名人 冒頭連続  LP2-CR000123-131","AI","",37641,187,26574.00,7,0,0,705.99,0.4968,0.0000,0,0
"1849871300723730","【11月特典_林社長ChatGPT指示出せない】","広告セット ","1個の251031 AI スマ AIまとめ(11月オファー強化_林社長関連)  LP2-CR00032をコピー","AI","",23791,44,26525.00,0,0,0,1114.92,0.1849,0.0000,0,0
"1850472050889730","TTインタビュー1年後悔[全員冒頭あり].mp4","251204 ノンタゲ","251204/AI/インタビュー/LP1-CR00679～CR000680","AI","",13922,59,26450.00,3,0,0,1899.87,0.4238,0.0000,0,0
"1849871528576162","二極化(AI)_副業会社員_冒頭2_TikTok (1)_4WlhbxNr.mp4","広告セット ","【1126_複製】010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",23422,67,26259.00,3,0,0,1121.13,0.2861,0.0000,0,0
"1849871209050194","【11月特典】二極化 副業会社員","広告セット ","11/16 AI スマ AIまとめ(ガチャ)  LP2-CR00071","AI","",19922,59,26224.00,2,0,0,1316.33,0.2962,0.0000,0,0
"1849871528576178","【TikTok】冒頭②_V2OPzfsy.mp4","広告セット ","【1126_複製】010/03 AI スマ AIまとめ(1004休日強化)  LP2-CR00022","AI","",26186,109,26078.00,6,0,0,995.88,0.4163,0.0000,0,0
"1851140923618354","TT冒頭1ver_1_RWQBy0mp.mp4","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",22458,130,25714.00,5,0,0,1144.98,0.5789,0.0000,0,0
"1851219357506722","【11月特典】一過性のノウハウ","広告セット 20251108104919","251211 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00698","AI","",31548,137,24749.00,14,0,0,784.49,0.4343,0.0000,0,0
"1851365739121714","TT_AI_冒頭3_二極化_強化.mp4","251213　ノンタゲ","251213/AI/二極化_強化/LP1-CR00702～CR000707","AI","",5225,32,24658.00,8,0,0,4719.23,0.6124,0.0000,0,0
"1851739256154305","【11月特典】林社長 説明しよう","1211＿複製","【複製_1217】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00170","AI","",23222,66,24639.00,6,0,0,1061.02,0.2842,0.0000,0,0
"1850809620233217","【TikTok】林社長①→AI学ぶな.mp4","251207　ノンタゲ","251207/AI/AI学ぶな（林社長）/LP1-CR00688","AI","",17927,48,24357.00,3,0,0,1358.68,0.2678,0.0000,0,0
"1851218337581153","【TikTok】ホリエモン冒頭②BGM強化_wch3SCJt.mp4","広告セット 20251108104919","251211 AI スマ AIまとめ(著名人)  LP1-CR00696","AI","",55861,244,24071.00,3,0,0,430.91,0.4368,0.0000,0,0
"1849825676512481","【TikTok】林社長②→アルゴリズム.mp4","251126　ノンタゲ","251126 セン タゲ CR584～CR585　林社長→アルゴリズム","SNS","",17187,1984,23453.00,23,0,0,1364.58,11.5436,0.0000,0,0
"1851140923617410","新冒頭③これ間違いです_v5roHq2n.mp4","1211＿複製","【複製_1211】251107 AI スマ AIまとめ(箕輪＆3兆円)  LP2-CR00048 141","AI","",37546,258,23348.00,5,0,0,621.85,0.6872,0.0000,0,0
"1849871142033409","[納品」二極化_オファー強化_Meta2 (online-video-cutter.com)_apQtXCqD.mp4","広告セット 20251108104919","251121 AI スマ AIまとめ(ガチャ_ピクセル1)  LP1-CR00661","AI","",20148,63,23063.00,3,0,0,1144.68,0.3127,0.0000,0,0
"1850948284859410","【TikTok】冒頭⑦→セミナー-_6WivbjaQ.mp4","権威7","251208/清水絢吾/新ダイジェスト/権威/LP2-CR000134-141","Unknown","",15409,119,22635.00,17,0,0,1468.95,0.7723,0.0000,0,0
